Data;precip
1963-09-01 00:00:00;58.06580352783203
1963-10-01 00:00:00;97.09713745117188
1963-11-01 00:00:00;158.3109893798828
1963-12-01 00:00:00;213.087890625
1964-01-01 00:00:00;266.01971435546875
1964-02-01 00:00:00;241.6078338623047
1964-03-01 00:00:00;222.3391876220703
1964-04-01 00:00:00;179.3237762451172
1964-05-01 00:00:00;142.2650909423828
1964-06-01 00:00:00;76.76151275634766
1964-07-01 00:00:00;65.03504943847656
1964-08-01 00:00:00;60.23058319091797
1964-09-01 00:00:00;73.62510681152344
1964-10-01 00:00:00;138.17987060546875
1964-11-01 00:00:00;148.28970336914062
1964-12-01 00:00:00;193.57733154296875
1965-01-01 00:00:00;225.06967163085938
1965-02-01 00:00:00;192.25070190429688
1965-03-01 00:00:00;268.2156677246094
1965-04-01 00:00:00;200.12965393066406
1965-05-01 00:00:00;122.0138168334961
1965-06-01 00:00:00;79.70156860351562
1965-07-01 00:00:00;66.31866455078125
1965-08-01 00:00:00;53.56599044799805
1965-09-01 00:00:00;77.83873748779297
1965-10-01 00:00:00;141.32803344726562
1965-11-01 00:00:00;152.3305206298828
1965-12-01 00:00:00;179.33949279785156
1966-01-01 00:00:00;209.6842041015625
1966-02-01 00:00:00;222.4586944580078
1966-03-01 00:00:00;215.63327026367188
1966-04-01 00:00:00;173.3649444580078
1966-05-01 00:00:00;131.4734649658203
1966-06-01 00:00:00;81.06494903564453
1966-07-01 00:00:00;72.04557800292969
1966-08-01 00:00:00;51.42489242553711
1966-09-01 00:00:00;77.63174438476562
1966-10-01 00:00:00;114.5996322631836
1966-11-01 00:00:00;152.5251007080078
1966-12-01 00:00:00;202.32070922851562
1967-01-01 00:00:00;225.8895721435547
1967-02-01 00:00:00;218.46694946289062
1967-03-01 00:00:00;239.16085815429688
1967-04-01 00:00:00;190.19586181640625
1967-05-01 00:00:00;137.12734985351562
1967-06-01 00:00:00;75.86820983886719
1967-07-01 00:00:00;55.12261962890625
1967-08-01 00:00:00;41.407493591308594
1967-09-01 00:00:00;59.3886604309082
1967-10-01 00:00:00;105.10973358154297
1967-11-01 00:00:00;157.23455810546875
1967-12-01 00:00:00;190.76873779296875
1968-01-01 00:00:00;198.47732543945312
1968-02-01 00:00:00;216.64083862304688
1968-03-01 00:00:00;234.00888061523438
1968-04-01 00:00:00;169.4470977783203
1968-05-01 00:00:00;129.42198181152344
1968-06-01 00:00:00;73.77384185791016
1968-07-01 00:00:00;52.418968200683594
1968-08-01 00:00:00;60.978328704833984
1968-09-01 00:00:00;79.15425872802734
1968-10-01 00:00:00;113.91889190673828
1968-11-01 00:00:00;171.79148864746094
1968-12-01 00:00:00;202.4579315185547
1969-01-01 00:00:00;217.09280395507812
1969-02-01 00:00:00;179.68319702148438
1969-03-01 00:00:00;222.52450561523438
1969-04-01 00:00:00;176.50543212890625
1969-05-01 00:00:00;130.03001403808594
1969-06-01 00:00:00;79.68701171875
1969-07-01 00:00:00;57.29024887084961
1969-08-01 00:00:00;49.87377166748047
1969-09-01 00:00:00;62.63318634033203
1969-10-01 00:00:00;115.79550170898438
1969-11-01 00:00:00;148.0976104736328
1969-12-01 00:00:00;192.13626098632812
1970-01-01 00:00:00;220.1228485107422
1970-02-01 00:00:00;204.99850463867188
1970-03-01 00:00:00;215.0426025390625
1970-04-01 00:00:00;179.1263427734375
1970-05-01 00:00:00;116.94608306884766
1970-06-01 00:00:00;86.55358123779297
1970-07-01 00:00:00;56.034481048583984
1970-08-01 00:00:00;62.75063705444336
1970-09-01 00:00:00;82.86966705322266
1970-10-01 00:00:00;115.38536071777344
1970-11-01 00:00:00;170.19667053222656
1970-12-01 00:00:00;148.32626342773438
1971-01-01 00:00:00;185.9075469970703
1971-02-01 00:00:00;204.8331298828125
1971-03-01 00:00:00;227.28807067871094
1971-04-01 00:00:00;193.10606384277344
1971-05-01 00:00:00;137.7802276611328
1971-06-01 00:00:00;108.08977508544922
1971-07-01 00:00:00;73.59072875976562
1971-08-01 00:00:00;59.830833435058594
1971-09-01 00:00:00;75.19824981689453
1971-10-01 00:00:00;139.62130737304688
1971-11-01 00:00:00;167.84962463378906
1971-12-01 00:00:00;151.1630096435547
1972-01-01 00:00:00;223.39736938476562
1972-02-01 00:00:00;228.6527557373047
1972-03-01 00:00:00;200.76698303222656
1972-04-01 00:00:00;175.43692016601562
1972-05-01 00:00:00;116.2529296875
1972-06-01 00:00:00;82.04039764404297
1972-07-01 00:00:00;75.30992889404297
1972-08-01 00:00:00;81.68719482421875
1972-09-01 00:00:00;85.6810531616211
1972-10-01 00:00:00;122.98417663574219
1972-11-01 00:00:00;166.60986328125
1972-12-01 00:00:00;213.22314453125
1973-01-01 00:00:00;195.64447021484375
1973-02-01 00:00:00;210.0980682373047
1973-03-01 00:00:00;232.48483276367188
1973-04-01 00:00:00;188.59259033203125
1973-05-01 00:00:00;169.79490661621094
1973-06-01 00:00:00;99.15279388427734
1973-07-01 00:00:00;92.7897720336914
1973-08-01 00:00:00;70.99812316894531
1973-09-01 00:00:00;89.65411376953125
1973-10-01 00:00:00;154.7572479248047
1973-11-01 00:00:00;168.21949768066406
1973-12-01 00:00:00;200.38490295410156
1974-01-01 00:00:00;247.79576110839844
1974-02-01 00:00:00;218.9205780029297
1974-03-01 00:00:00;289.7114562988281
1974-04-01 00:00:00;217.45066833496094
1974-05-01 00:00:00;135.1181640625
1974-06-01 00:00:00;97.00743103027344
1974-07-01 00:00:00;66.25446319580078
1974-08-01 00:00:00;62.88275146484375
1974-09-01 00:00:00;81.16492462158203
1974-10-01 00:00:00;119.06989288330078
1974-11-01 00:00:00;137.42807006835938
1974-12-01 00:00:00;232.5653533935547
1975-01-01 00:00:00;223.28399658203125
1975-02-01 00:00:00;215.67884826660156
1975-03-01 00:00:00;226.59396362304688
1975-04-01 00:00:00;196.28695678710938
1975-05-01 00:00:00;135.26966857910156
1975-06-01 00:00:00;89.70445251464844
1975-07-01 00:00:00;84.91987609863281
1975-08-01 00:00:00;63.92716979980469
1975-09-01 00:00:00;73.70569610595703
1975-10-01 00:00:00;128.10377502441406
1975-11-01 00:00:00;167.72006225585938
1975-12-01 00:00:00;184.32000732421875
1976-01-01 00:00:00;211.96588134765625
1976-02-01 00:00:00;242.79566955566406
1976-03-01 00:00:00;229.56460571289062
1976-04-01 00:00:00;163.99951171875
1976-05-01 00:00:00;131.712158203125
1976-06-01 00:00:00;73.04492950439453
1976-07-01 00:00:00;50.464202880859375
1976-08-01 00:00:00;49.98411178588867
1976-09-01 00:00:00;83.18120574951172
1976-10-01 00:00:00;144.13430786132812
1976-11-01 00:00:00;173.0159912109375
1976-12-01 00:00:00;180.3746795654297
1977-01-01 00:00:00;250.7727813720703
1977-02-01 00:00:00;191.6768341064453
1977-03-01 00:00:00;209.65936279296875
1977-04-01 00:00:00;199.03956604003906
1977-05-01 00:00:00;142.82022094726562
1977-06-01 00:00:00;102.73072052001953
1977-07-01 00:00:00;63.518402099609375
1977-08-01 00:00:00;50.790252685546875
1977-09-01 00:00:00;93.31896209716797
1977-10-01 00:00:00;127.07034301757812
1977-11-01 00:00:00;154.4786376953125
1977-12-01 00:00:00;221.2563934326172
1978-01-01 00:00:00;222.80393981933594
1978-02-01 00:00:00;222.4203643798828
1978-03-01 00:00:00;232.68539428710938
1978-04-01 00:00:00;183.5472869873047
1978-05-01 00:00:00;149.99595642089844
1978-06-01 00:00:00;64.6042251586914
1978-07-01 00:00:00;90.91514587402344
1978-08-01 00:00:00;45.75904846191406
1978-09-01 00:00:00;80.69829559326172
1978-10-01 00:00:00;127.2195816040039
1978-11-01 00:00:00;153.4879913330078
1978-12-01 00:00:00;223.08334350585938
1979-01-01 00:00:00;254.35983276367188
1979-02-01 00:00:00;235.47103881835938
1979-03-01 00:00:00;219.35391235351562
1979-04-01 00:00:00;166.4386749267578
1979-05-01 00:00:00;127.80723571777344
1979-06-01 00:00:00;55.85832595825195
1979-07-01 00:00:00;49.69179153442383
1979-08-01 00:00:00;72.97916412353516
1979-09-01 00:00:00;91.96520233154297
1979-10-01 00:00:00;127.49051666259766
1979-11-01 00:00:00;159.48538208007812
1979-12-01 00:00:00;202.70762634277344
1980-01-01 00:00:00;254.69337463378906
1980-02-01 00:00:00;283.7705993652344
1980-03-01 00:00:00;188.3023223876953
1980-04-01 00:00:00;151.9626007080078
1980-05-01 00:00:00;100.01367950439453
1980-06-01 00:00:00;75.71421813964844
1980-07-01 00:00:00;52.96548080444336
1980-08-01 00:00:00;51.3671989440918
1980-09-01 00:00:00;79.39948272705078
1980-10-01 00:00:00;110.11764526367188
1980-11-01 00:00:00;179.1468505859375
1980-12-01 00:00:00;212.52622985839844
1981-01-01 00:00:00;236.4069061279297
1981-02-01 00:00:00;166.7677459716797
1981-03-01 00:00:00;242.15609741210938
1981-04-01 00:00:00;133.77792358398438
1981-05-01 00:00:00;91.23457336425781
1981-06-01 00:00:00;74.2174072265625
1981-07-01 00:00:00;46.842472076416016
1981-08-01 00:00:00;48.571224212646484
1981-09-01 00:00:00;58.60330581665039
1981-10-01 00:00:00;133.18084716796875
1981-11-01 00:00:00;182.19908142089844
1981-12-01 00:00:00;200.8908233642578
1982-01-01 00:00:00;271.1796875
1982-02-01 00:00:00;213.6855926513672
1982-03-01 00:00:00;243.80162048339844
1982-04-01 00:00:00;182.55767822265625
1982-05-01 00:00:00;122.43599700927734
1982-06-01 00:00:00;76.56011962890625
1982-07-01 00:00:00;63.11859130859375
1982-08-01 00:00:00;60.04838943481445
1982-09-01 00:00:00;86.95299530029297
1982-10-01 00:00:00;110.86465454101562
1982-11-01 00:00:00;131.57765197753906
1982-12-01 00:00:00;191.04452514648438
1983-01-01 00:00:00;217.22866821289062
1983-02-01 00:00:00;193.32272338867188
1983-03-01 00:00:00;230.95626831054688
1983-04-01 00:00:00;158.7649688720703
1983-05-01 00:00:00;111.70719909667969
1983-06-01 00:00:00;66.16963195800781
1983-07-01 00:00:00;62.11641311645508
1983-08-01 00:00:00;51.4168586730957
1983-09-01 00:00:00;80.10651397705078
1983-10-01 00:00:00;135.72608947753906
1983-11-01 00:00:00;149.01495361328125
1983-12-01 00:00:00;211.97366333007812
1984-01-01 00:00:00;195.00482177734375
1984-02-01 00:00:00;199.14349365234375
1984-03-01 00:00:00;229.7276153564453
1984-04-01 00:00:00;226.0386199951172
1984-05-01 00:00:00;143.1694793701172
1984-06-01 00:00:00;78.20658874511719
1984-07-01 00:00:00;63.87641525268555
1984-08-01 00:00:00;75.98991394042969
1984-09-01 00:00:00;101.81822967529297
1984-10-01 00:00:00;132.7922821044922
1984-11-01 00:00:00;143.30165100097656
1984-12-01 00:00:00;193.89913940429688
1985-01-01 00:00:00;316.4333190917969
1985-02-01 00:00:00;215.8061065673828
1985-03-01 00:00:00;243.75941467285156
1985-04-01 00:00:00;204.85275268554688
1985-05-01 00:00:00;145.6605987548828
1985-06-01 00:00:00;80.81269073486328
1985-07-01 00:00:00;70.7301254272461
1985-08-01 00:00:00;61.90721130371094
1985-09-01 00:00:00;76.094970703125
1985-10-01 00:00:00;126.31482696533203
1985-11-01 00:00:00;158.2565460205078
1985-12-01 00:00:00;246.89773559570312
1986-01-01 00:00:00;227.578125
1986-02-01 00:00:00;220.798828125
1986-03-01 00:00:00;243.47705078125
1986-04-01 00:00:00;183.64224243164062
1986-05-01 00:00:00;139.44369506835938
1986-06-01 00:00:00;82.08798217773438
1986-07-01 00:00:00;68.85697174072266
1986-08-01 00:00:00;66.50729370117188
1986-09-01 00:00:00;85.9740982055664
1986-10-01 00:00:00;132.3474578857422
1986-11-01 00:00:00;157.7895050048828
1986-12-01 00:00:00;200.43495178222656
1987-01-01 00:00:00;198.80955505371094
1987-02-01 00:00:00;180.9143524169922
1987-03-01 00:00:00;227.79721069335938
1987-04-01 00:00:00;186.7500457763672
1987-05-01 00:00:00;111.5116195678711
1987-06-01 00:00:00;80.85877990722656
1987-07-01 00:00:00;56.41471481323242
1987-08-01 00:00:00;52.29682540893555
1987-09-01 00:00:00;73.97428894042969
1987-10-01 00:00:00;102.61425018310547
1987-11-01 00:00:00;154.83609008789062
1987-12-01 00:00:00;197.10926818847656
1988-01-01 00:00:00;224.61782836914062
1988-02-01 00:00:00;234.99537658691406
1988-03-01 00:00:00;229.36038208007812
1988-04-01 00:00:00;210.85687255859375
1988-05-01 00:00:00;146.9605255126953
1988-06-01 00:00:00;93.8073959350586
1988-07-01 00:00:00;59.74124526977539
1988-08-01 00:00:00;38.631595611572266
1988-09-01 00:00:00;64.78764343261719
1988-10-01 00:00:00;125.34725952148438
1988-11-01 00:00:00;160.0525665283203
1988-12-01 00:00:00;224.58367919921875
1989-01-01 00:00:00;236.70162963867188
1989-02-01 00:00:00;213.87535095214844
1989-03-01 00:00:00;247.5431671142578
1989-04-01 00:00:00;198.63336181640625
1989-05-01 00:00:00;145.32907104492188
1989-06-01 00:00:00;105.0148696899414
1989-07-01 00:00:00;76.2267074584961
1989-08-01 00:00:00;71.91427612304688
1989-09-01 00:00:00;76.88121795654297
1989-10-01 00:00:00;125.86548614501953
1989-11-01 00:00:00;163.12362670898438
1989-12-01 00:00:00;287.0250244140625
1990-01-01 00:00:00;198.12850952148438
1990-02-01 00:00:00;221.5697784423828
1990-03-01 00:00:00;186.83489990234375
1990-04-01 00:00:00;158.86732482910156
1990-05-01 00:00:00;125.38980102539062
1990-06-01 00:00:00;77.58182525634766
1990-07-01 00:00:00;74.73406982421875
1990-08-01 00:00:00;64.82342529296875
1990-09-01 00:00:00;90.9182357788086
1990-10-01 00:00:00;110.295166015625
1990-11-01 00:00:00;137.593994140625
1990-12-01 00:00:00;179.53477478027344
1991-01-01 00:00:00;262.9528503417969
1991-02-01 00:00:00;189.1674041748047
1991-03-01 00:00:00;262.0276794433594
1991-04-01 00:00:00;173.09951782226562
1991-05-01 00:00:00;128.19459533691406
1991-06-01 00:00:00;88.80550384521484
1991-07-01 00:00:00;61.1967658996582
1991-08-01 00:00:00;42.645416259765625
1991-09-01 00:00:00;68.6769790649414
1991-10-01 00:00:00;95.47232818603516
1991-11-01 00:00:00;132.07884216308594
1991-12-01 00:00:00;167.0826873779297
1992-01-01 00:00:00;233.9010009765625
1992-02-01 00:00:00;232.56594848632812
1992-03-01 00:00:00;218.9668426513672
1992-04-01 00:00:00;154.3331298828125
1992-05-01 00:00:00;99.69027709960938
1992-06-01 00:00:00;59.657867431640625
1992-07-01 00:00:00;60.479007720947266
1992-08-01 00:00:00;58.645240783691406
1992-09-01 00:00:00;96.04469299316406
1992-10-01 00:00:00;114.58928680419922
1992-11-01 00:00:00;164.40235900878906
1992-12-01 00:00:00;193.60916137695312
1993-01-01 00:00:00;190.39962768554688
1993-02-01 00:00:00;235.822509765625
1993-03-01 00:00:00;193.50990295410156
1993-04-01 00:00:00;161.54872131347656
1993-05-01 00:00:00;108.96815490722656
1993-06-01 00:00:00;69.77961730957031
1993-07-01 00:00:00;57.336448669433594
1993-08-01 00:00:00;56.2215576171875
1993-09-01 00:00:00;87.59618377685547
1993-10-01 00:00:00;122.20652770996094
1993-11-01 00:00:00;154.16212463378906
1993-12-01 00:00:00;217.34719848632812
1994-01-01 00:00:00;246.48426818847656
1994-02-01 00:00:00;217.3811492919922
1994-03-01 00:00:00;253.00689697265625
1994-04-01 00:00:00;178.15182495117188
1994-05-01 00:00:00;143.43959045410156
1994-06-01 00:00:00;107.60975646972656
1994-07-01 00:00:00;64.22471618652344
1994-08-01 00:00:00;47.76125717163086
1994-09-01 00:00:00;66.20232391357422
1994-10-01 00:00:00;116.04579162597656
1994-11-01 00:00:00;150.94830322265625
1994-12-01 00:00:00;193.38961791992188
1995-01-01 00:00:00;201.86277770996094
1995-02-01 00:00:00;222.57521057128906
1995-03-01 00:00:00;210.60350036621094
1995-04-01 00:00:00;197.6803741455078
1995-05-01 00:00:00;159.43942260742188
1995-06-01 00:00:00;76.75627136230469
1995-07-01 00:00:00;61.39985275268555
1995-08-01 00:00:00;31.059364318847656
1995-09-01 00:00:00;62.13744354248047
1995-10-01 00:00:00;111.8644027709961
1995-11-01 00:00:00;169.71908569335938
1995-12-01 00:00:00;205.80364990234375
1996-01-01 00:00:00;219.80694580078125
1996-02-01 00:00:00;201.1168975830078
1996-03-01 00:00:00;245.39703369140625
1996-04-01 00:00:00;189.61618041992188
1996-05-01 00:00:00;126.8380126953125
1996-06-01 00:00:00;76.54572296142578
1996-07-01 00:00:00;52.80052947998047
1996-08-01 00:00:00;65.08624267578125
1996-09-01 00:00:00;76.22489166259766
1996-10-01 00:00:00;127.76446533203125
1996-11-01 00:00:00;188.7506866455078
1996-12-01 00:00:00;169.65025329589844
1997-01-01 00:00:00;265.5845642089844
1997-02-01 00:00:00;198.1234130859375
1997-03-01 00:00:00;275.0355529785156
1997-04-01 00:00:00;166.41586303710938
1997-05-01 00:00:00;117.92839050292969
1997-06-01 00:00:00;72.07056427001953
1997-07-01 00:00:00;40.49968338012695
1997-08-01 00:00:00;51.44948196411133
1997-09-01 00:00:00;61.93819046020508
1997-10-01 00:00:00;110.8778305053711
1997-11-01 00:00:00;144.41224670410156
1997-12-01 00:00:00;175.49215698242188
1998-01-01 00:00:00;205.5875244140625
1998-02-01 00:00:00;196.4496612548828
1998-03-01 00:00:00;200.93389892578125
1998-04-01 00:00:00;158.82107543945312
1998-05-01 00:00:00;111.0271224975586
1998-06-01 00:00:00;71.36459350585938
1998-07-01 00:00:00;59.01945877075195
1998-08-01 00:00:00;60.47120666503906
1998-09-01 00:00:00;74.17284393310547
1998-10-01 00:00:00;122.59359741210938
1998-11-01 00:00:00;170.81764221191406
1998-12-01 00:00:00;182.36911010742188
1999-01-01 00:00:00;226.1729278564453
1999-02-01 00:00:00;209.75779724121094
1999-03-01 00:00:00;220.73056030273438
1999-04-01 00:00:00;163.90673828125
1999-05-01 00:00:00;148.4101104736328
1999-06-01 00:00:00;79.3648681640625
1999-07-01 00:00:00;56.980934143066406
1999-08-01 00:00:00;40.1143684387207
1999-09-01 00:00:00;85.36039733886719
1999-10-01 00:00:00;104.89706420898438
1999-11-01 00:00:00;150.90170288085938
1999-12-01 00:00:00;212.2240447998047
2000-01-01 00:00:00;231.7845916748047
2000-02-01 00:00:00;233.95071411132812
2000-03-01 00:00:00;249.73068237304688
2000-04-01 00:00:00;190.3667755126953
2000-05-01 00:00:00;124.08238220214844
2000-06-01 00:00:00;78.94419860839844
2000-07-01 00:00:00;82.07225036621094
2000-08-01 00:00:00;63.70608901977539
2000-09-01 00:00:00;110.92472839355469
2000-10-01 00:00:00;105.51717376708984
2000-11-01 00:00:00;172.26271057128906
2000-12-01 00:00:00;205.3264617919922
2001-01-01 00:00:00;223.4600830078125
2001-02-01 00:00:00;196.60145568847656
2001-03-01 00:00:00;224.859375
2001-04-01 00:00:00;166.48963928222656
2001-05-01 00:00:00;127.14468383789062
2001-06-01 00:00:00;90.69931030273438
2001-07-01 00:00:00;65.4164810180664
2001-08-01 00:00:00;42.84727478027344
2001-09-01 00:00:00;88.71965026855469
2001-10-01 00:00:00;117.80561828613281
2001-11-01 00:00:00;159.84774780273438
2001-12-01 00:00:00;208.30909729003906
2002-01-01 00:00:00;249.92271423339844
2002-02-01 00:00:00;212.61268615722656
2002-03-01 00:00:00;199.76055908203125
2002-04-01 00:00:00;164.7857208251953
2002-05-01 00:00:00;140.9838104248047
2002-06-01 00:00:00;77.00536346435547
2002-07-01 00:00:00;65.06361389160156
2002-08-01 00:00:00;55.23576354980469
2002-09-01 00:00:00;76.52307891845703
2002-10-01 00:00:00;110.11863708496094
2002-11-01 00:00:00;133.85888671875
2002-12-01 00:00:00;211.74879455566406
2003-01-01 00:00:00;223.0344696044922
2003-02-01 00:00:00;208.56764221191406
2003-03-01 00:00:00;234.134521484375
2003-04-01 00:00:00;178.201171875
2003-05-01 00:00:00;123.91568756103516
2003-06-01 00:00:00;85.17975616455078
2003-07-01 00:00:00;55.467769622802734
2003-08-01 00:00:00;61.26028823852539
2003-09-01 00:00:00;75.55004119873047
2003-10-01 00:00:00;111.3206558227539
2003-11-01 00:00:00;138.20840454101562
2003-12-01 00:00:00;164.9020538330078
2004-01-01 00:00:00;277.1927795410156
2004-02-01 00:00:00;271.97088623046875
2004-03-01 00:00:00;228.2801513671875
2004-04-01 00:00:00;173.8788604736328
2004-05-01 00:00:00;125.58573150634766
2004-06-01 00:00:00;77.97693634033203
2004-07-01 00:00:00;75.33702850341797
2004-08-01 00:00:00;51.964080810546875
2004-09-01 00:00:00;63.74360656738281
2004-10-01 00:00:00;128.5063018798828
2004-11-01 00:00:00;138.48529052734375
2004-12-01 00:00:00;165.7179412841797
2005-01-01 00:00:00;219.48501586914062
2005-02-01 00:00:00;203.42877197265625
2005-03-01 00:00:00;248.89669799804688
2005-04-01 00:00:00;169.00636291503906
2005-05-01 00:00:00;133.98927307128906
2005-06-01 00:00:00;69.77801513671875
2005-07-01 00:00:00;50.165016174316406
2005-08-01 00:00:00;44.63875198364258
2005-09-01 00:00:00;70.70391845703125
2005-10-01 00:00:00;108.88140869140625
2005-11-01 00:00:00;153.59173583984375
2005-12-01 00:00:00;240.71893310546875
2006-01-01 00:00:00;188.9481658935547
2006-02-01 00:00:00;218.44906616210938
2006-03-01 00:00:00;247.56044006347656
2006-04-01 00:00:00;205.97596740722656
2006-05-01 00:00:00;133.1201934814453
2006-06-01 00:00:00;70.60404968261719
2006-07-01 00:00:00;57.581722259521484
