;0;1;2;3;4;5;6
1967-02-01;-0.08042617248411185;-0.07557201774939225;-0.21395509068480556;0.16725207818027105;-0.1456452091384542;0.409591939245189;-0.360734693767393
1967-03-01;-0.1984872714435938;-0.03016952106631124;-0.08192436331876797;0.6744877400461151;-0.013871277366085955;0.30199478296265;-0.331226944568641
1967-04-01;-0.3606427090505679;0.011996265664766137;-0.17368242442030585;0.8673372553465767;0.00872735287126053;0.39341431995191195;-0.18449672841320008
1967-05-01;-0.4210269231498934;-0.11447031019465313;-0.21214533756911103;1.0815811544910032;-0.2577457825002937;0.5992653647350397;-0.28694979385945035
1967-06-01;-0.3907063030735477;-0.162688309736296;-0.17982313190013033;1.0441256654171407;-0.12456704748617208;0.509222681299955;-0.32915252855428806
1967-07-01;-0.4379016093753014;-0.20568046305633259;-0.23398707046913073;0.9894456344371191;-0.13344087208323005;0.32822952941901756;-0.3090740685764439
1967-08-01;-0.45929837711563437;-0.2113064303452608;-0.22082490156813347;0.9859947686780421;-0.19707465142464548;0.21145634545900535;-0.3420290674653643
1967-09-01;-0.37126706629239326;-0.3205381584954273;-0.21413635984104196;0.9653716941004058;-0.23206671001629117;-0.0017624070379360854;-0.44443874662280386
1967-10-01;-0.6828593814048106;-0.259256802267868;-0.2867527259434469;0.9569750524863896;-0.42346532180271645;0.023403195074313418;-0.38126607980942034
1967-11-01;-0.519694172144986;-0.30142038631733264;-0.03740167442100363;0.8528520410235859;-0.22250040601410576;-0.11567614670413094;-0.37866461313902916
1967-12-01;-0.8228442416942953;-0.28784908103634316;0.2799309042603074;0.8331628342448524;-0.3663276636656473;-0.11009160724732275;-0.5259570236981349
1968-01-01;-0.7161144904549199;-0.35047249336659875;0.24782705378826822;0.8219651399218081;-0.5111204243088416;-0.2730429382370527;-0.7257400643563515
1968-02-01;-1.0594333586781453;-0.2996531589407979;0.8524214085205613;0.5939749087584778;-0.32549157776626547;-0.3060457591383674;-0.8381438421390968
1968-03-01;-1.0172340877217132;-0.34022171925172945;0.8595042373099911;0.5183282318407227;-0.6596970281575595;-0.0638116597341265;-0.8791670418285945
1968-04-01;-0.7953586929739929;-0.4277396755487331;0.6579301630856311;0.06496131407030853;-0.6810834518470135;0.032210838073093884;-0.8702294240822903
1968-05-01;-0.8445007774515705;-0.4279824625215404;0.6725488121382247;0.02285703783083548;-0.6227455691704815;0.04392668598918137;-0.8905047669989808
1968-06-01;-1.1921992921703637;-0.45693186228830307;0.6460148592704149;-0.006974027636998281;-0.7626809238657248;0.2570505183672637;-0.834908988267951
1968-07-01;-1.3747047429298278;-0.4111528114538509;0.6525659882293038;-0.003817813251472457;-0.7615066477745567;0.25937837572814754;-0.8403380567907683
1968-08-01;-1.5505399369589692;-0.24768581679398416;0.665819702244764;-0.010153862558535898;-0.5902644812860403;0.31922352788060493;-0.612373681082814
1968-09-01;-1.6674991826975487;-0.14833361897738803;0.6194060395737837;0.002522974847731785;-0.5369592433082795;0.4623843868669319;-0.3960722393759325
1968-10-01;-1.5199821063667034;-0.2183941521201365;0.7872964785057492;0.010707734027628119;-0.5491359252870809;0.4771407380761278;-0.3729943289998805
1968-11-01;-1.5753007657988387;-0.3622142205141141;0.9500223781496289;0.22195754569971998;-0.7468810078662423;0.7057850622023006;-0.3998409374922265
1968-12-01;-1.2839593023739189;-0.2702926150148653;0.5300575843302765;0.2574591005904088;-0.598141915017938;0.7883729135134218;-0.2912755171366398
1969-01-01;-1.4584723727807893;-0.1842444992650058;0.7155181858780336;0.4351383805124372;-0.794524959463836;0.9299349411489298;-0.27125016492948584
1969-02-01;-1.1061565615303233;-0.49934808318343915;0.17462006246580386;0.37924144381790625;-1.279448345385458;0.8184025925719572;-0.20068924550997597
1969-03-01;-1.2581929805709309;-0.40959531879436284;0.2957314363940971;0.28101347700258733;-1.3026481507372476;0.6113866699216759;-0.21967886052548663
1969-04-01;-1.201843769487033;-0.3559371174374848;0.23467796931058912;0.4057861917688049;-1.2896043118344136;0.6675153172746656;-0.3243536707394602
1969-05-01;-0.8411984262941969;-0.3961972446559958;0.25901210705244887;0.26794115885276565;-1.2640422621354546;0.5884022710116833;-0.30207273754624253
1969-06-01;-0.5811168691049886;-0.33425864516764303;0.33333460116843794;0.3424380913758337;-1.2156626488803863;0.34570600769003645;-0.2311137033379494
1969-07-01;-0.5276911534549068;-0.339506799226857;0.3333937383781428;0.4374074217715306;-1.2255746721236982;0.3681120728283592;-0.2613962826535885
1969-08-01;-0.5600357060947928;-0.49436842145725074;0.3020345719824275;0.4554953484822262;-1.3756983007060344;0.45343313811472413;-0.35161310982030725
